textBox46,textBox15,textBox18,textBox62,textBox17,textBox19,textBox12,textBox13,textBox40,textBox20,textBox8,textBox21,textBox7,textBox1,textBox9,textBox23,textBox10,textBox24,textBox11,textBox41,textBox49,textBox50,textBox63,textBox64,textBox68,textBox69,textBox78,textBox74,textBox73,textBox79,textBox83,textBox84,textBox154,textBox155,textBox159,textBox160,textBox164,textBox165,textBox169,textBox170,textBox174,textBox175,textBox179,textBox180,textBox184,textBox185,textBox189,textBox190,textBox194,textBox195,textBox25,textBox26,textBox27,textBox28,textBox29,textBox42,textBox51,textBox65,textBox70,textBox75,textBox80,textBox134,textBox156,textBox161,textBox166,textBox171,textBox176,textBox181,textBox186,textBox191,textBox196,textBox14,textBox30,textBox31,textBox32,textBox33,textBox34,textBox47,textBox56,textBox66,textBox71,textBox76,textBox81,textBox135,textBox157,textBox162,textBox167,textBox172,textBox177,textBox182,textBox187,textBox192,textBox197,textBox16,textBox35,textBox36,textBox37,textBox38,textBox39,textBox48,textBox57,textBox67,textBox72,textBox77,textBox82,textBox153,textBox158,textBox163,textBox168,textBox173,textBox178,textBox183,textBox188,textBox193,textBox198
Game Metric Report,Site: BankofPinball,"Period: From Thu, 01-Jan-2026 06:00 AM To Sat, 31-Jan-2026 06:00 AM",Game Profile: All,site_name,game_profile,BankofPinball,Pinball,Site Name,BankofPinball,Game Profiles,Pinball,Game Name,Pirates of the Caribbean,ID,0324,Credit Play Count,56,Courtesy Play Count,0,Bonus Play Count,0,Time Play Count,0,Card Game Count,1,Total Plays,57,Credits,392.00,Courtesy,0.00,Bonus,0.00,Time,0.00,Card Game,7.00,Total Amt.,399.00,Tickets,0,GST,0.00,SN#,,Avg. Price,7.00,PO%,0.00,,Pinball Total,,,"2,419",0,0,0,186,"2,605","16,933.00",0.00,0.00,0.00,126.00,"17,059.00",0,0.00,,6.55,0.00,Total,BankofPinball Total,,,,"8,907",0,0,0,324,"9,231","56,937.00",0.00,0.00,0.00,368.00,"57,305.00","222,278",,,6.21,193.94,Total,Grand Total,,,,"8,907",0,0,0,324,"9,231","56,937.00",0.00,0.00,0.00,368.00,"57,305.00","222,278",,,6.21,193.94
Game Metric Report,Site: BankofPinball,"Period: From Thu, 01-Jan-2026 06:00 AM To Sat, 31-Jan-2026 06:00 AM",Game Profile: All,site_name,game_profile,BankofPinball,Pinball,Site Name,BankofPinball,Game Profiles,Pinball,Game Name,Rush,ID,0325,Credit Play Count,26,Courtesy Play Count,0,Bonus Play Count,0,Time Play Count,0,Card Game Count,11,Total Plays,37,Credits,182.00,Courtesy,0.00,Bonus,0.00,Time,0.00,Card Game,0.00,Total Amt.,182.00,Tickets,0,GST,0.00,SN#,,Avg. Price,4.92,PO%,0.00,,Pinball Total,,,"2,419",0,0,0,186,"2,605","16,933.00",0.00,0.00,0.00,126.00,"17,059.00",0,0.00,,6.55,0.00,Total,BankofPinball Total,,,,"8,907",0,0,0,324,"9,231","56,937.00",0.00,0.00,0.00,368.00,"57,305.00","222,278",,,6.21,193.94,Total,Grand Total,,,,"8,907",0,0,0,324,"9,231","56,937.00",0.00,0.00,0.00,368.00,"57,305.00","222,278",,,6.21,193.94
Game Metric Report,Site: BankofPinball,"Period: From Thu, 01-Jan-2026 06:00 AM To Sat, 31-Jan-2026 06:00 AM",Game Profile: All,site_name,game_profile,BankofPinball,Pinball,Site Name,BankofPinball,Game Profiles,Pinball,Game Name,Star Wars,ID,0327,Credit Play Count,78,Courtesy Play Count,0,Bonus Play Count,0,Time Play Count,0,Card Game Count,40,Total Plays,118,Credits,546.00,Courtesy,0.00,Bonus,0.00,Time,0.00,Card Game,0.00,Total Amt.,546.00,Tickets,0,GST,0.00,SN#,,Avg. Price,4.63,PO%,0.00,,Pinball Total,,,"2,419",0,0,0,186,"2,605","16,933.00",0.00,0.00,0.00,126.00,"17,059.00",0,0.00,,6.55,0.00,Total,BankofPinball Total,,,,"8,907",0,0,0,324,"9,231","56,937.00",0.00,0.00,0.00,368.00,"57,305.00","222,278",,,6.21,193.94,Total,Grand Total,,,,"8,907",0,0,0,324,"9,231","56,937.00",0.00,0.00,0.00,368.00,"57,305.00","222,278",,,6.21,193.94
Game Metric Report,Site: BankofPinball,"Period: From Thu, 01-Jan-2026 06:00 AM To Sat, 31-Jan-2026 06:00 AM",Game Profile: All,site_name,game_profile,BankofPinball,Pinball,Site Name,BankofPinball,Game Profiles,Pinball,Game Name,Stranger Things,ID,0328,Credit Play Count,115,Courtesy Play Count,0,Bonus Play Count,0,Time Play Count,0,Card Game Count,10,Total Plays,125,Credits,805.00,Courtesy,0.00,Bonus,0.00,Time,0.00,Card Game,7.00,Total Amt.,812.00,Tickets,0,GST,0.00,SN#,,Avg. Price,6.50,PO%,0.00,,Pinball Total,,,"2,419",0,0,0,186,"2,605","16,933.00",0.00,0.00,0.00,126.00,"17,059.00",0,0.00,,6.55,0.00,Total,BankofPinball Total,,,,"8,907",0,0,0,324,"9,231","56,937.00",0.00,0.00,0.00,368.00,"57,305.00","222,278",,,6.21,193.94,Total,Grand Total,,,,"8,907",0,0,0,324,"9,231","56,937.00",0.00,0.00,0.00,368.00,"57,305.00","222,278",,,6.21,193.94
Game Metric Report,Site: BankofPinball,"Period: From Thu, 01-Jan-2026 06:00 AM To Sat, 31-Jan-2026 06:00 AM",Game Profile: All,site_name,game_profile,BankofPinball,Pinball,Site Name,BankofPinball,Game Profiles,Pinball,Game Name,The Hobbit,ID,0330,Credit Play Count,42,Courtesy Play Count,0,Bonus Play Count,0,Time Play Count,0,Card Game Count,1,Total Plays,43,Credits,294.00,Courtesy,0.00,Bonus,0.00,Time,0.00,Card Game,7.00,Total Amt.,301.00,Tickets,0,GST,0.00,SN#,,Avg. Price,7.00,PO%,0.00,,Pinball Total,,,"2,419",0,0,0,186,"2,605","16,933.00",0.00,0.00,0.00,126.00,"17,059.00",0,0.00,,6.55,0.00,Total,BankofPinball Total,,,,"8,907",0,0,0,324,"9,231","56,937.00",0.00,0.00,0.00,368.00,"57,305.00","222,278",,,6.21,193.94,Total,Grand Total,,,,"8,907",0,0,0,324,"9,231","56,937.00",0.00,0.00,0.00,368.00,"57,305.00","222,278",,,6.21,193.94
Game Metric Report,Site: BankofPinball,"Period: From Thu, 01-Jan-2026 06:00 AM To Sat, 31-Jan-2026 06:00 AM",Game Profile: All,site_name,game_profile,BankofPinball,Pinball,Site Name,BankofPinball,Game Profiles,Pinball,Game Name,The Uncanny XMEN,ID,0189,Credit Play Count,33,Courtesy Play Count,0,Bonus Play Count,0,Time Play Count,0,Card Game Count,6,Total Plays,39,Credits,231.00,Courtesy,0.00,Bonus,0.00,Time,0.00,Card Game,0.00,Total Amt.,231.00,Tickets,0,GST,0.00,SN#,,Avg. Price,5.92,PO%,0.00,,Pinball Total,,,"2,419",0,0,0,186,"2,605","16,933.00",0.00,0.00,0.00,126.00,"17,059.00",0,0.00,,6.55,0.00,Total,BankofPinball Total,,,,"8,907",0,0,0,324,"9,231","56,937.00",0.00,0.00,0.00,368.00,"57,305.00","222,278",,,6.21,193.94,Total,Grand Total,,,,"8,907",0,0,0,324,"9,231","56,937.00",0.00,0.00,0.00,368.00,"57,305.00","222,278",,,6.21,193.94
Game Metric Report,Site: BankofPinball,"Period: From Thu, 01-Jan-2026 06:00 AM To Sat, 31-Jan-2026 06:00 AM",Game Profile: All,site_name,game_profile,BankofPinball,Pinball,Site Name,BankofPinball,Game Profiles,Pinball,Game Name,TMNT,ID,0431,Credit Play Count,61,Courtesy Play Count,0,Bonus Play Count,0,Time Play Count,0,Card Game Count,1,Total Plays,62,Credits,427.00,Courtesy,0.00,Bonus,0.00,Time,0.00,Card Game,0.00,Total Amt.,427.00,Tickets,0,GST,0.00,SN#,,Avg. Price,6.89,PO%,0.00,,Pinball Total,,,"2,419",0,0,0,186,"2,605","16,933.00",0.00,0.00,0.00,126.00,"17,059.00",0,0.00,,6.55,0.00,Total,BankofPinball Total,,,,"8,907",0,0,0,324,"9,231","56,937.00",0.00,0.00,0.00,368.00,"57,305.00","222,278",,,6.21,193.94,Total,Grand Total,,,,"8,907",0,0,0,324,"9,231","56,937.00",0.00,0.00,0.00,368.00,"57,305.00","222,278",,,6.21,193.94
Game Metric Report,Site: BankofPinball,"Period: From Thu, 01-Jan-2026 06:00 AM To Sat, 31-Jan-2026 06:00 AM",Game Profile: All,site_name,game_profile,BankofPinball,Pinball,Site Name,BankofPinball,Game Profiles,Pinball,Game Name,Toy Story 4,ID,0541,Credit Play Count,142,Courtesy Play Count,0,Bonus Play Count,0,Time Play Count,0,Card Game Count,2,Total Plays,144,Credits,994.00,Courtesy,0.00,Bonus,0.00,Time,0.00,Card Game,7.00,Total Amt.,"1,001.00",Tickets,0,GST,0.00,SN#,,Avg. Price,6.95,PO%,0.00,,Pinball Total,,,"2,419",0,0,0,186,"2,605","16,933.00",0.00,0.00,0.00,126.00,"17,059.00",0,0.00,,6.55,0.00,Total,BankofPinball Total,,,,"8,907",0,0,0,324,"9,231","56,937.00",0.00,0.00,0.00,368.00,"57,305.00","222,278",,,6.21,193.94,Total,Grand Total,,,,"8,907",0,0,0,324,"9,231","56,937.00",0.00,0.00,0.00,368.00,"57,305.00","222,278",,,6.21,193.94
Game Metric Report,Site: BankofPinball,"Period: From Thu, 01-Jan-2026 06:00 AM To Sat, 31-Jan-2026 06:00 AM",Game Profile: All,site_name,game_profile,BankofPinball,Pinball,Site Name,BankofPinball,Game Profiles,Pinball,Game Name,Venom,ID,0551,Credit Play Count,90,Courtesy Play Count,0,Bonus Play Count,0,Time Play Count,0,Card Game Count,13,Total Plays,103,Credits,630.00,Courtesy,0.00,Bonus,0.00,Time,0.00,Card Game,0.00,Total Amt.,630.00,Tickets,0,GST,0.00,SN#,,Avg. Price,6.12,PO%,0.00,,Pinball Total,,,"2,419",0,0,0,186,"2,605","16,933.00",0.00,0.00,0.00,126.00,"17,059.00",0,0.00,,6.55,0.00,Total,BankofPinball Total,,,,"8,907",0,0,0,324,"9,231","56,937.00",0.00,0.00,0.00,368.00,"57,305.00","222,278",,,6.21,193.94,Total,Grand Total,,,,"8,907",0,0,0,324,"9,231","56,937.00",0.00,0.00,0.00,368.00,"57,305.00","222,278",,,6.21,193.94
Game Metric Report,Site: BankofPinball,"Period: From Thu, 01-Jan-2026 06:00 AM To Sat, 31-Jan-2026 06:00 AM",Game Profile: All,site_name,game_profile,BankofPinball,Pinball,Site Name,BankofPinball,Game Profiles,Pinball,Game Name,Willy Wonka & the chocolate factory,ID,0435,Credit Play Count,90,Courtesy Play Count,0,Bonus Play Count,0,Time Play Count,0,Card Game Count,2,Total Plays,92,Credits,630.00,Courtesy,0.00,Bonus,0.00,Time,0.00,Card Game,0.00,Total Amt.,630.00,Tickets,0,GST,0.00,SN#,,Avg. Price,6.85,PO%,0.00,,Pinball Total,,,"2,419",0,0,0,186,"2,605","16,933.00",0.00,0.00,0.00,126.00,"17,059.00",0,0.00,,6.55,0.00,Total,BankofPinball Total,,,,"8,907",0,0,0,324,"9,231","56,937.00",0.00,0.00,0.00,368.00,"57,305.00","222,278",,,6.21,193.94,Total,Grand Total,,,,"8,907",0,0,0,324,"9,231","56,937.00",0.00,0.00,0.00,368.00,"57,305.00","222,278",,,6.21,193.94
Game Metric Report,Site: BankofPinball,"Period: From Thu, 01-Jan-2026 06:00 AM To Sat, 31-Jan-2026 06:00 AM",Game Profile: All,site_name,game_profile,BankofPinball,Pinball,Site Name,BankofPinball,Game Profiles,Pinball,Game Name,WoZ,ID,0442,Credit Play Count,75,Courtesy Play Count,0,Bonus Play Count,0,Time Play Count,0,Card Game Count,0,Total Plays,75,Credits,525.00,Courtesy,0.00,Bonus,0.00,Time,0.00,Card Game,0.00,Total Amt.,525.00,Tickets,0,GST,0.00,SN#,,Avg. Price,7.00,PO%,0.00,,Pinball Total,,,"2,419",0,0,0,186,"2,605","16,933.00",0.00,0.00,0.00,126.00,"17,059.00",0,0.00,,6.55,0.00,Total,BankofPinball Total,,,,"8,907",0,0,0,324,"9,231","56,937.00",0.00,0.00,0.00,368.00,"57,305.00","222,278",,,6.21,193.94,Total,Grand Total,,,,"8,907",0,0,0,324,"9,231","56,937.00",0.00,0.00,0.00,368.00,"57,305.00","222,278",,,6.21,193.94
Game Metric Report,Site: BankofPinball,"Period: From Thu, 01-Jan-2026 06:00 AM To Sat, 31-Jan-2026 06:00 AM",Game Profile: All,site_name,game_profile,BankofPinball,Pinball,Site Name,BankofPinball,Game Profiles,Pinball,Game Name,Alien,ID,0202,Credit Play Count,,Courtesy Play Count,,Bonus Play Count,,Time Play Count,,Card Game Count,,Total Plays,,Credits,,Courtesy,,Bonus,,Time,,Card Game,,Total Amt.,,Tickets,,GST,,SN#,,Avg. Price,,PO%,,,Pinball Total,,,"2,419",0,0,0,186,"2,605","16,933.00",0.00,0.00,0.00,126.00,"17,059.00",0,0.00,,6.55,0.00,Total,BankofPinball Total,,,,"8,907",0,0,0,324,"9,231","56,937.00",0.00,0.00,0.00,368.00,"57,305.00","222,278",,,6.21,193.94,Total,Grand Total,,,,"8,907",0,0,0,324,"9,231","56,937.00",0.00,0.00,0.00,368.00,"57,305.00","222,278",,,6.21,193.94
Game Metric Report,Site: BankofPinball,"Period: From Thu, 01-Jan-2026 06:00 AM To Sat, 31-Jan-2026 06:00 AM",Game Profile: All,site_name,game_profile,BankofPinball,Pinball,Site Name,BankofPinball,Game Profiles,Pinball,Game Name,Hot Wheels,ID,0213,Credit Play Count,,Courtesy Play Count,,Bonus Play Count,,Time Play Count,,Card Game Count,,Total Plays,,Credits,,Courtesy,,Bonus,,Time,,Card Game,,Total Amt.,,Tickets,,GST,,SN#,,Avg. Price,,PO%,,,Pinball Total,,,"2,419",0,0,0,186,"2,605","16,933.00",0.00,0.00,0.00,126.00,"17,059.00",0,0.00,,6.55,0.00,Total,BankofPinball Total,,,,"8,907",0,0,0,324,"9,231","56,937.00",0.00,0.00,0.00,368.00,"57,305.00","222,278",,,6.21,193.94,Total,Grand Total,,,,"8,907",0,0,0,324,"9,231","56,937.00",0.00,0.00,0.00,368.00,"57,305.00","222,278",,,6.21,193.94
Game Metric Report,Site: BankofPinball,"Period: From Thu, 01-Jan-2026 06:00 AM To Sat, 31-Jan-2026 06:00 AM",Game Profile: All,site_name,game_profile,BankofPinball,Pinball,Site Name,BankofPinball,Game Profiles,Pinball,Game Name,Houdini,ID,0214,Credit Play Count,,Courtesy Play Count,,Bonus Play Count,,Time Play Count,,Card Game Count,,Total Plays,,Credits,,Courtesy,,Bonus,,Time,,Card Game,,Total Amt.,,Tickets,,GST,,SN#,,Avg. Price,,PO%,,,Pinball Total,,,"2,419",0,0,0,186,"2,605","16,933.00",0.00,0.00,0.00,126.00,"17,059.00",0,0.00,,6.55,0.00,Total,BankofPinball Total,,,,"8,907",0,0,0,324,"9,231","56,937.00",0.00,0.00,0.00,368.00,"57,305.00","222,278",,,6.21,193.94,Total,Grand Total,,,,"8,907",0,0,0,324,"9,231","56,937.00",0.00,0.00,0.00,368.00,"57,305.00","222,278",,,6.21,193.94
Game Metric Report,Site: BankofPinball,"Period: From Thu, 01-Jan-2026 06:00 AM To Sat, 31-Jan-2026 06:00 AM",Game Profile: All,site_name,game_profile,BankofPinball,Pinball,Site Name,BankofPinball,Game Profiles,Pinball,Game Name,Star Trek The next Generation,ID,0326,Credit Play Count,,Courtesy Play Count,,Bonus Play Count,,Time Play Count,,Card Game Count,,Total Plays,,Credits,,Courtesy,,Bonus,,Time,,Card Game,,Total Amt.,,Tickets,,GST,,SN#,,Avg. Price,,PO%,,,Pinball Total,,,"2,419",0,0,0,186,"2,605","16,933.00",0.00,0.00,0.00,126.00,"17,059.00",0,0.00,,6.55,0.00,Total,BankofPinball Total,,,,"8,907",0,0,0,324,"9,231","56,937.00",0.00,0.00,0.00,368.00,"57,305.00","222,278",,,6.21,193.94,Total,Grand Total,,,,"8,907",0,0,0,324,"9,231","56,937.00",0.00,0.00,0.00,368.00,"57,305.00","222,278",,,6.21,193.94
Game Metric Report,Site: BankofPinball,"Period: From Thu, 01-Jan-2026 06:00 AM To Sat, 31-Jan-2026 06:00 AM",Game Profile: All,site_name,game_profile,BankofPinball,Pinball,Site Name,BankofPinball,Game Profiles,Pinball,Game Name,Twilight Zone,ID,0432,Credit Play Count,,Courtesy Play Count,,Bonus Play Count,,Time Play Count,,Card Game Count,,Total Plays,,Credits,,Courtesy,,Bonus,,Time,,Card Game,,Total Amt.,,Tickets,,GST,,SN#,,Avg. Price,,PO%,,,Pinball Total,,,"2,419",0,0,0,186,"2,605","16,933.00",0.00,0.00,0.00,126.00,"17,059.00",0,0.00,,6.55,0.00,Total,BankofPinball Total,,,,"8,907",0,0,0,324,"9,231","56,937.00",0.00,0.00,0.00,368.00,"57,305.00","222,278",,,6.21,193.94,Total,Grand Total,,,,"8,907",0,0,0,324,"9,231","56,937.00",0.00,0.00,0.00,368.00,"57,305.00","222,278",,,6.21,193.94
Game Metric Report,Site: BankofPinball,"Period: From Thu, 01-Jan-2026 06:00 AM To Sat, 31-Jan-2026 06:00 AM",Game Profile: All,site_name,game_profile,BankofPinball,Pinball,Site Name,BankofPinball,Game Profiles,Pinball,Game Name,Valhalla,ID,0434,Credit Play Count,,Courtesy Play Count,,Bonus Play Count,,Time Play Count,,Card Game Count,,Total Plays,,Credits,,Courtesy,,Bonus,,Time,,Card Game,,Total Amt.,,Tickets,,GST,,SN#,,Avg. Price,,PO%,,,Pinball Total,,,"2,419",0,0,0,186,"2,605","16,933.00",0.00,0.00,0.00,126.00,"17,059.00",0,0.00,,6.55,0.00,Total,BankofPinball Total,,,,"8,907",0,0,0,324,"9,231","56,937.00",0.00,0.00,0.00,368.00,"57,305.00","222,278",,,6.21,193.94,Total,Grand Total,,,,"8,907",0,0,0,324,"9,231","56,937.00",0.00,0.00,0.00,368.00,"57,305.00","222,278",,,6.21,193.94
Game Metric Report,Site: BankofPinball,"Period: From Thu, 01-Jan-2026 06:00 AM To Sat, 31-Jan-2026 06:00 AM",Game Profile: All,site_name,game_profile,BankofPinball,Pinball,Site Name,BankofPinball,Game Profiles,Pinball,Game Name,Doctor Who,ID,0539,Credit Play Count,,Courtesy Play Count,,Bonus Play Count,,Time Play Count,,Card Game Count,,Total Plays,,Credits,,Courtesy,,Bonus,,Time,,Card Game,,Total Amt.,,Tickets,,GST,,SN#,,Avg. Price,,PO%,,,Pinball Total,,,"2,419",0,0,0,186,"2,605","16,933.00",0.00,0.00,0.00,126.00,"17,059.00",0,0.00,,6.55,0.00,Total,BankofPinball Total,,,,"8,907",0,0,0,324,"9,231","56,937.00",0.00,0.00,0.00,368.00,"57,305.00","222,278",,,6.21,193.94,Total,Grand Total,,,,"8,907",0,0,0,324,"9,231","56,937.00",0.00,0.00,0.00,368.00,"57,305.00","222,278",,,6.21,193.94
Game Metric Report,Site: BankofPinball,"Period: From Thu, 01-Jan-2026 06:00 AM To Sat, 31-Jan-2026 06:00 AM",Game Profile: All,site_name,game_profile,BankofPinball,Pinball,Site Name,BankofPinball,Game Profiles,Pinball,Game Name,TNA,ID,0544,Credit Play Count,,Courtesy Play Count,,Bonus Play Count,,Time Play Count,,Card Game Count,,Total Plays,,Credits,,Courtesy,,Bonus,,Time,,Card Game,,Total Amt.,,Tickets,,GST,,SN#,,Avg. Price,,PO%,,,Pinball Total,,,"2,419",0,0,0,186,"2,605","16,933.00",0.00,0.00,0.00,126.00,"17,059.00",0,0.00,,6.55,0.00,Total,BankofPinball Total,,,,"8,907",0,0,0,324,"9,231","56,937.00",0.00,0.00,0.00,368.00,"57,305.00","222,278",,,6.21,193.94,Total,Grand Total,,,,"8,907",0,0,0,324,"9,231","56,937.00",0.00,0.00,0.00,368.00,"57,305.00","222,278",,,6.21,193.94
Game Metric Report,Site: BankofPinball,"Period: From Thu, 01-Jan-2026 06:00 AM To Sat, 31-Jan-2026 06:00 AM",Game Profile: All,site_name,game_profile,BankofPinball,Pinball,Site Name,BankofPinball,Game Profiles,Pinball,Game Name,Game of Thrones,ID,0547,Credit Play Count,,Courtesy Play Count,,Bonus Play Count,,Time Play Count,,Card Game Count,,Total Plays,,Credits,,Courtesy,,Bonus,,Time,,Card Game,,Total Amt.,,Tickets,,GST,,SN#,,Avg. Price,,PO%,,,Pinball Total,,,"2,419",0,0,0,186,"2,605","16,933.00",0.00,0.00,0.00,126.00,"17,059.00",0,0.00,,6.55,0.00,Total,BankofPinball Total,,,,"8,907",0,0,0,324,"9,231","56,937.00",0.00,0.00,0.00,368.00,"57,305.00","222,278",,,6.21,193.94,Total,Grand Total,,,,"8,907",0,0,0,324,"9,231","56,937.00",0.00,0.00,0.00,368.00,"57,305.00","222,278",,,6.21,193.94
Game Metric Report,Site: BankofPinball,"Period: From Thu, 01-Jan-2026 06:00 AM To Sat, 31-Jan-2026 06:00 AM",Game Profile: All,site_name,game_profile,BankofPinball,Pinball,Site Name,BankofPinball,Game Profiles,Pinball,Game Name,No Fear,ID,0148,Credit Play Count,,Courtesy Play Count,,Bonus Play Count,,Time Play Count,,Card Game Count,,Total Plays,,Credits,,Courtesy,,Bonus,,Time,,Card Game,,Total Amt.,,Tickets,,GST,,SN#,,Avg. Price,,PO%,,,Pinball Total,,,"2,419",0,0,0,186,"2,605","16,933.00",0.00,0.00,0.00,126.00,"17,059.00",0,0.00,,6.55,0.00,Total,BankofPinball Total,,,,"8,907",0,0,0,324,"9,231","56,937.00",0.00,0.00,0.00,368.00,"57,305.00","222,278",,,6.21,193.94,Total,Grand Total,,,,"8,907",0,0,0,324,"9,231","56,937.00",0.00,0.00,0.00,368.00,"57,305.00","222,278",,,6.21,193.94
Game Metric Report,Site: BankofPinball,"Period: From Thu, 01-Jan-2026 06:00 AM To Sat, 31-Jan-2026 06:00 AM",Game Profile: All,site_name,game_profile,BankofPinball,Pinball,Site Name,BankofPinball,Game Profiles,Pinball,Game Name,Roller Coaster Tycoon,ID,0249,Credit Play Count,,Courtesy Play Count,,Bonus Play Count,,Time Play Count,,Card Game Count,,Total Plays,,Credits,,Courtesy,,Bonus,,Time,,Card Game,,Total Amt.,,Tickets,,GST,,SN#,,Avg. Price,,PO%,,,Pinball Total,,,"2,419",0,0,0,186,"2,605","16,933.00",0.00,0.00,0.00,126.00,"17,059.00",0,0.00,,6.55,0.00,Total,BankofPinball Total,,,,"8,907",0,0,0,324,"9,231","56,937.00",0.00,0.00,0.00,368.00,"57,305.00","222,278",,,6.21,193.94,Total,Grand Total,,,,"8,907",0,0,0,324,"9,231","56,937.00",0.00,0.00,0.00,368.00,"57,305.00","222,278",,,6.21,193.94
Game Metric Report,Site: BankofPinball,"Period: From Thu, 01-Jan-2026 06:00 AM To Sat, 31-Jan-2026 06:00 AM",Game Profile: All,site_name,game_profile,BankofPinball,Pinball,Site Name,BankofPinball,Game Profiles,Pinball,Game Name,Galactic Tank Force,ID,0550,Credit Play Count,,Courtesy Play Count,,Bonus Play Count,,Time Play Count,,Card Game Count,,Total Plays,,Credits,,Courtesy,,Bonus,,Time,,Card Game,,Total Amt.,,Tickets,,GST,,SN#,,Avg. Price,,PO%,,,Pinball Total,,,"2,419",0,0,0,186,"2,605","16,933.00",0.00,0.00,0.00,126.00,"17,059.00",0,0.00,,6.55,0.00,Total,BankofPinball Total,,,,"8,907",0,0,0,324,"9,231","56,937.00",0.00,0.00,0.00,368.00,"57,305.00","222,278",,,6.21,193.94,Total,Grand Total,,,,"8,907",0,0,0,324,"9,231","56,937.00",0.00,0.00,0.00,368.00,"57,305.00","222,278",,,6.21,193.94
Game Metric Report,Site: BankofPinball,"Period: From Thu, 01-Jan-2026 06:00 AM To Sat, 31-Jan-2026 06:00 AM",Game Profile: All,site_name,game_profile,BankofPinball,Pinball,Site Name,BankofPinball,Game Profiles,Pinball,Game Name,Weird Al,ID,0360,Credit Play Count,,Courtesy Play Count,,Bonus Play Count,,Time Play Count,,Card Game Count,,Total Plays,,Credits,,Courtesy,,Bonus,,Time,,Card Game,,Total Amt.,,Tickets,,GST,,SN#,,Avg. Price,,PO%,,,Pinball Total,,,"2,419",0,0,0,186,"2,605","16,933.00",0.00,0.00,0.00,126.00,"17,059.00",0,0.00,,6.55,0.00,Total,BankofPinball Total,,,,"8,907",0,0,0,324,"9,231","56,937.00",0.00,0.00,0.00,368.00,"57,305.00","222,278",,,6.21,193.94,Total,Grand Total,,,,"8,907",0,0,0,324,"9,231","56,937.00",0.00,0.00,0.00,368.00,"57,305.00","222,278",,,6.21,193.94
Game Metric Report,Site: BankofPinball,"Period: From Thu, 01-Jan-2026 06:00 AM To Sat, 31-Jan-2026 06:00 AM",Game Profile: All,site_name,game_profile,BankofPinball,Pinball,Site Name,BankofPinball,Game Profiles,Pinball,Game Name,Harley Davidson,ID,0464,Credit Play Count,,Courtesy Play Count,,Bonus Play Count,,Time Play Count,,Card Game Count,,Total Plays,,Credits,,Courtesy,,Bonus,,Time,,Card Game,,Total Amt.,,Tickets,,GST,,SN#,,Avg. Price,,PO%,,,Pinball Total,,,"2,419",0,0,0,186,"2,605","16,933.00",0.00,0.00,0.00,126.00,"17,059.00",0,0.00,,6.55,0.00,Total,BankofPinball Total,,,,"8,907",0,0,0,324,"9,231","56,937.00",0.00,0.00,0.00,368.00,"57,305.00","222,278",,,6.21,193.94,Total,Grand Total,,,,"8,907",0,0,0,324,"9,231","56,937.00",0.00,0.00,0.00,368.00,"57,305.00","222,278",,,6.21,193.94
Game Metric Report,Site: BankofPinball,"Period: From Thu, 01-Jan-2026 06:00 AM To Sat, 31-Jan-2026 06:00 AM",Game Profile: All,site_name,game_profile,BankofPinball,Pinball,Site Name,BankofPinball,Game Profiles,Pinball,Game Name,Super Mario Bros,ID,1009,Credit Play Count,,Courtesy Play Count,,Bonus Play Count,,Time Play Count,,Card Game Count,,Total Plays,,Credits,,Courtesy,,Bonus,,Time,,Card Game,,Total Amt.,,Tickets,,GST,,SN#,,Avg. Price,,PO%,,,Pinball Total,,,"2,419",0,0,0,186,"2,605","16,933.00",0.00,0.00,0.00,126.00,"17,059.00",0,0.00,,6.55,0.00,Total,BankofPinball Total,,,,"8,907",0,0,0,324,"9,231","56,937.00",0.00,0.00,0.00,368.00,"57,305.00","222,278",,,6.21,193.94,Total,Grand Total,,,,"8,907",0,0,0,324,"9,231","56,937.00",0.00,0.00,0.00,368.00,"57,305.00","222,278",,,6.21,193.94
Game Metric Report,Site: BankofPinball,"Period: From Thu, 01-Jan-2026 06:00 AM To Sat, 31-Jan-2026 06:00 AM",Game Profile: All,site_name,game_profile,BankofPinball,Pinball,Site Name,BankofPinball,Game Profiles,Pinball,Game Name,Scooby-Doo,ID,1011,Credit Play Count,,Courtesy Play Count,,Bonus Play Count,,Time Play Count,,Card Game Count,,Total Plays,,Credits,,Courtesy,,Bonus,,Time,,Card Game,,Total Amt.,,Tickets,,GST,,SN#,,Avg. Price,,PO%,,,Pinball Total,,,"2,419",0,0,0,186,"2,605","16,933.00",0.00,0.00,0.00,126.00,"17,059.00",0,0.00,,6.55,0.00,Total,BankofPinball Total,,,,"8,907",0,0,0,324,"9,231","56,937.00",0.00,0.00,0.00,368.00,"57,305.00","222,278",,,6.21,193.94,Total,Grand Total,,,,"8,907",0,0,0,324,"9,231","56,937.00",0.00,0.00,0.00,368.00,"57,305.00","222,278",,,6.21,193.94
